":ID","id","name","chunk_index:long",":LABEL"
"1075","da74ecbc-6dfb-49a1-b96d-a26895e97a4b:1","Chapter 11 Proceedings","64","__KGBuilder__;__Entity__;RiskFactor"
"1076","da74ecbc-6dfb-49a1-b96d-a26895e97a4b:2","Credit rating downgrades","64","__KGBuilder__;__Entity__;RiskFactor"
"1077","da74ecbc-6dfb-49a1-b96d-a26895e97a4b:3","COVID-19 Pandemic","64","__KGBuilder__;__Entity__;RiskFactor"
"1078","da74ecbc-6dfb-49a1-b96d-a26895e97a4b:4","Government Orders","64","__KGBuilder__;__Entity__;RiskFactor"
"1082","aef61b2c-c2ff-4f87-8bb4-2461d8034943:4","Performance problems or staffing limitations of shipping companies","9","__KGBuilder__;__Entity__;RiskFactor"
"1083","aef61b2c-c2ff-4f87-8bb4-2461d8034943:5","Natural or human-caused disasters, extreme weather, geopolitical events, and security issues","9","__KGBuilder__;__Entity__;RiskFactor"
"1084","aef61b2c-c2ff-4f87-8bb4-2461d8034943:6","Data loss or other security breaches","9","__KGBuilder__;__Entity__;RiskFactor"
"1088","703f74b0-e16c-40a7-93e7-61a907f56342:2","liquidity and cash flow needs","66","__KGBuilder__;__Entity__;RiskFactor"
"1089","703f74b0-e16c-40a7-93e7-61a907f56342:3","capital expenditures","66","__KGBuilder__;__Entity__;RiskFactor"
"1090","13a328f5-ae34-4f33-b730-d64d923a85e6:1","System Interruption and Lack of Redundancy","10","__KGBuilder__;__Entity__;RiskFactor"
"1091","703f74b0-e16c-40a7-93e7-61a907f56342:5","timing and outcome of ratemaking proceedings","66","__KGBuilder__;__Entity__;RiskFactor"
"1092","703f74b0-e16c-40a7-93e7-61a907f56342:6","timing and terms of other financings","66","__KGBuilder__;__Entity__;RiskFactor"
"1093","703f74b0-e16c-40a7-93e7-61a907f56342:7","potential sale of a minority interest in Pacific Generation","66","__KGBuilder__;__Entity__;RiskFactor"
"1102","13a328f5-ae34-4f33-b730-d64d923a85e6:2","Loss of Key Senior Management Personnel or the Failure to Hire and Retain Highly Skilled and Other Personnel","10","__KGBuilder__;__Entity__;RiskFactor"
"1103","13a328f5-ae34-4f33-b730-d64d923a85e6:3","Security breaches or vulnerabilities","10","__KGBuilder__;__Entity__;RiskFactor"
"1115","d0a915e3-0d6e-4518-881d-c9ead8f3c88a:1","Supplier Relationships","11","__KGBuilder__;__Entity__;RiskFactor"
"1118","d0a915e3-0d6e-4518-881d-c9ead8f3c88a:2","Commercial Agreements, Strategic Alliances, and Other Business Relationships","11","__KGBuilder__;__Entity__;RiskFactor"
"1124","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:1","disruption of ongoing business","12","__KGBuilder__;__Entity__;RiskFactor"
"1126","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:2","impairment of other relationships","12","__KGBuilder__;__Entity__;RiskFactor"
"1127","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:3","variability in revenue","12","__KGBuilder__;__Entity__;RiskFactor"
"1128","a3e76743-3005-4f6e-a9c4-fac7588f325c:5","regulatory matters","69","__KGBuilder__;__Entity__;RiskFactor"
"1129","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:4","difficulty integrating agreements","12","__KGBuilder__;__Entity__;RiskFactor"
"1130","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:5","problems retaining key personnel","12","__KGBuilder__;__Entity__;RiskFactor"
"1131","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:6","additional operating losses","12","__KGBuilder__;__Entity__;RiskFactor"
"1140","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:7","potential impairment of assets","12","__KGBuilder__;__Entity__;RiskFactor"
"1141","8f668f5c-8684-43ef-bfee-767bab49b101:1","enforcement and litigation matters","71","__KGBuilder__;__Entity__;RiskFactor"
"1142","8f668f5c-8684-43ef-bfee-767bab49b101:2","regulatory and legislative matters","71","__KGBuilder__;__Entity__;RiskFactor"
"1144","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:8","difficulty completing transactions","12","__KGBuilder__;__Entity__;RiskFactor"
"1157","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:9","difficulty incorporating operations","12","__KGBuilder__;__Entity__;RiskFactor"
"1166","99707841-cbcf-414e-b679-d0848bc0e76f:9","wildfire liability insurance based on self-insurance","72","__KGBuilder__;__Entity__;RiskFactor"
"1167","99707841-cbcf-414e-b679-d0848bc0e76f:10","no assurance of CPUC authorization for full cost recovery","72","__KGBuilder__;__Entity__;RiskFactor"
"1170","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:10","integration expenses","12","__KGBuilder__;__Entity__;RiskFactor"
"1171","6722b79d-5fe8-49ba-96d8-69563a4a8b2d:1","Wildfire Mitigation and Catastrophic Events","73","__KGBuilder__;__Entity__;RiskFactor"
"1173","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:11","integration of accounting systems","12","__KGBuilder__;__Entity__;RiskFactor"
"1175","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:12","losses from investment declines","12","__KGBuilder__;__Entity__;RiskFactor"
"1176","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:13","dependence on investee's financial systems","12","__KGBuilder__;__Entity__;RiskFactor"
"1187","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:14","implementation of controls in acquisitions","12","__KGBuilder__;__Entity__;RiskFactor"
"1188","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:15","risks associated with acquired businesses","12","__KGBuilder__;__Entity__;RiskFactor"
"1189","e84d3ef4-783c-4a8a-8895-aa0aef423cc8:16","potential unknown liabilities","12","__KGBuilder__;__Entity__;RiskFactor"
"1192","80c8e889-1803-453b-a5d7-b2c2deb64d7c:1","Significant Inventory Risk","13","__KGBuilder__;__Entity__;RiskFactor"
"1195","80c8e889-1803-453b-a5d7-b2c2deb64d7c:2","Payments-Related Risks","13","__KGBuilder__;__Entity__;RiskFactor"
"1199","c0bd8681-4b82-4350-87cc-093d0c153715:0","Rapidly Evolving Business Model","14","__KGBuilder__;__Entity__;RiskFactor"
"1203","f0aeae96-8367-4e44-841a-9d6ff0b85438:4","Wildfire Liability Insurance","77","__KGBuilder__;__Entity__;RiskFactor"
"1207","c0bd8681-4b82-4350-87cc-093d0c153715:2","Government Regulation","14","__KGBuilder__;__Entity__;RiskFactor"
"1212","10abfcc3-0168-42aa-98f6-dd794982a183:1","Claims, Litigation, Government Investigations","15","__KGBuilder__;__Entity__;RiskFactor"
"1213","10abfcc3-0168-42aa-98f6-dd794982a183:2","Unfavorable regulations, laws, decisions, or interpretations","15","__KGBuilder__;__Entity__;RiskFactor"
"1232","18507817-ee0c-441e-a085-455f7f99f325:1","Product Liability Claims","16","__KGBuilder__;__Entity__;RiskFactor"
"1233","73413c3d-0649-4764-8924-2c28d5785fb3:1","insufficient progress toward approved safety or risk-driven investments","82","__KGBuilder__;__Entity__;RiskFactor"
"1238","18507817-ee0c-441e-a085-455f7f99f325:2","Additional Tax Liabilities","16","__KGBuilder__;__Entity__;RiskFactor"
"1243","d3ebbeac-bc80-4e3d-ad73-754677e3aa0f:5","2017 Northern California wildfires","83","__KGBuilder__;__Entity__;RiskFactor"
"1247","e3080157-8c05-48dd-b34d-3f2893f777a4:1","Tax Controversies","17","__KGBuilder__;__Entity__;RiskFactor"
"1253","75a791e7-fec0-408f-9c06-9d6839dc2fee:6","fire risk","84","__KGBuilder__;__Entity__;RiskFactor"
"1256","e3080157-8c05-48dd-b34d-3f2893f777a4:2","Government Contracts","17","__KGBuilder__;__Entity__;RiskFactor"
"1257","a4096b82-ba81-4338-ab58-0f543379277f:1","noncompliance with WMP","85","__KGBuilder__;__Entity__;RiskFactor"
"1258","a4096b82-ba81-4338-ab58-0f543379277f:2","system RA shortages","85","__KGBuilder__;__Entity__;RiskFactor"
"1263","a4096b82-ba81-4338-ab58-0f543379277f:7","retirement of natural gas plants","85","__KGBuilder__;__Entity__;RiskFactor"
"1270","8f049296-2858-47f8-8996-8bf1bf293b8a:2","Potential violations and penalties","86","__KGBuilder__;__Entity__;RiskFactor"
"1272","5199dec8-4be6-4ef2-8ac0-495e64d950d5:1","Safety Culture","87","__KGBuilder__;__Entity__;RiskFactor"
"1273","5199dec8-4be6-4ef2-8ac0-495e64d950d5:2","Non-compliance with GO 95 and 165","87","__KGBuilder__;__Entity__;RiskFactor"
"1276","f3fbb435-7740-4e47-bda0-de644f205742:1","fluctuations in foreign exchange rates","18","__KGBuilder__;__Entity__;RiskFactor"
"1277","445a2e8f-8951-4f01-b20a-56df194ea995:1","Potential reliability deficiencies","88","__KGBuilder__;__Entity__;RiskFactor"
"1278","f3fbb435-7740-4e47-bda0-de644f205742:2","changes in global economic conditions","18","__KGBuilder__;__Entity__;RiskFactor"
"1279","832c9f98-c373-441a-a6f5-7ca11ee2d033:1","Inflation Reduction Act impact on federal income tax liability","89","__KGBuilder__;__Entity__;RiskFactor"
"1280","f3fbb435-7740-4e47-bda0-de644f205742:3","customer demand and spending","18","__KGBuilder__;__Entity__;RiskFactor"
"1281","2bf01b4d-255d-4876-aa94-095aafdfce6f:1","adverse changes in commodity prices","90","__KGBuilder__;__Entity__;RiskFactor"
"1282","f3fbb435-7740-4e47-bda0-de644f205742:4","inflation","18","__KGBuilder__;__Entity__;RiskFactor"
"1283","2bf01b4d-255d-4876-aa94-095aafdfce6f:3","counterparty credit","90","__KGBuilder__;__Entity__;RiskFactor"
"1287","43734aa4-4846-4ccf-a6ad-8af9b2aa714d:1","energy procurement credit risk","91","__KGBuilder__;__Entity__;RiskFactor"
"1288","43734aa4-4846-4ccf-a6ad-8af9b2aa714d:2","Wildfire Fund contributions","91","__KGBuilder__;__Entity__;RiskFactor"
"1290","f3fbb435-7740-4e47-bda0-de644f205742:6","regional labor market and global supply chain constraints","18","__KGBuilder__;__Entity__;RiskFactor"
"1294","a599e689-eaa2-42bb-ac05-0704e17dfe5f:4","wildfires caused by electrical equipment","92","__KGBuilder__;__Entity__;RiskFactor"
"1296","f3fbb435-7740-4e47-bda0-de644f205742:7","world events","18","__KGBuilder__;__Entity__;RiskFactor"
"1301","f3fbb435-7740-4e47-bda0-de644f205742:8","rate of growth of the Internet, online commerce, and cloud services","18","__KGBuilder__;__Entity__;RiskFactor"
"1302","f3fbb435-7740-4e47-bda0-de644f205742:9","competition","18","__KGBuilder__;__Entity__;RiskFactor"
"1305","f3fbb435-7740-4e47-bda0-de644f205742:10","management of growth","18","__KGBuilder__;__Entity__;RiskFactor"
"1306","75227b7b-d5f3-4f29-a859-11e884c0f634:1","wildfire-related liabilities","94","__KGBuilder__;__Entity__;RiskFactor"
"1307","75227b7b-d5f3-4f29-a859-11e884c0f634:2","compliance with federal, state, or local laws and regulations","94","__KGBuilder__;__Entity__;RiskFactor"
"1308","75227b7b-d5f3-4f29-a859-11e884c0f634:3","loss contingencies","94","__KGBuilder__;__Entity__;RiskFactor"
"1309","f3fbb435-7740-4e47-bda0-de644f205742:11","potential fluctuations in operating results","18","__KGBuilder__;__Entity__;RiskFactor"
"1310","572a58b9-e3e1-46a9-b87e-0ca956e85feb:1","Environmental Remediation Liabilities","95","__KGBuilder__;__Entity__;RiskFactor"
"1314","f3fbb435-7740-4e47-bda0-de644f205742:12","international growth and expansion","18","__KGBuilder__;__Entity__;RiskFactor"
"1317","f3fbb435-7740-4e47-bda0-de644f205742:13","outcomes of claims, litigation, government investigations, and other proceedings","18","__KGBuilder__;__Entity__;RiskFactor"
"1318","f3fbb435-7740-4e47-bda0-de644f205742:14","risks of inventory management","18","__KGBuilder__;__Entity__;RiskFactor"
"1319","f3fbb435-7740-4e47-bda0-de644f205742:15","variability in demand","18","__KGBuilder__;__Entity__;RiskFactor"
"1320","f3fbb435-7740-4e47-bda0-de644f205742:16","degree to which we enter into, maintain, and develop commercial agreements","18","__KGBuilder__;__Entity__;RiskFactor"
"1325","f3fbb435-7740-4e47-bda0-de644f205742:17","proposed and completed acquisitions and strategic transactions","18","__KGBuilder__;__Entity__;RiskFactor"
"1326","018db2d3-0121-4d45-9840-d66c2b2ee2f0:1","Health care cost trend rate","98","__KGBuilder__;__Entity__;RiskFactor"
"1327","018db2d3-0121-4d45-9840-d66c2b2ee2f0:2","Discount rate","98","__KGBuilder__;__Entity__;RiskFactor"
"1328","018db2d3-0121-4d45-9840-d66c2b2ee2f0:3","Rate of return on plan assets","98","__KGBuilder__;__Entity__;RiskFactor"
"1329","018db2d3-0121-4d45-9840-d66c2b2ee2f0:4","Rate of increase in compensation","98","__KGBuilder__;__Entity__;RiskFactor"
"1334","f3fbb435-7740-4e47-bda0-de644f205742:18","payments risks","18","__KGBuilder__;__Entity__;RiskFactor"
"1335","f3fbb435-7740-4e47-bda0-de644f205742:19","risks of fulfillment throughput and productivity","18","__KGBuilder__;__Entity__;RiskFactor"
"1336","f3fbb435-7740-4e47-bda0-de644f205742:20","global economic and geopolitical conditions","18","__KGBuilder__;__Entity__;RiskFactor"
"1337","f3fbb435-7740-4e47-bda0-de644f205742:21","additional or unforeseen circumstances, developments, or events","18","__KGBuilder__;__Entity__;RiskFactor"
"1343","ef5306c1-cf42-4125-838f-bcee958d33a2:4","vendor lead times","19","__KGBuilder__;__Entity__;RiskFactor"
"1344","ef5306c1-cf42-4125-838f-bcee958d33a2:5","seasonality","19","__KGBuilder__;__Entity__;RiskFactor"
"1346","eba3ed63-0db4-4864-b4cc-0dd90ef7ad5f:1","Currency Volatilities","20","__KGBuilder__;__Entity__;RiskFactor"
"1354","bfec1fe3-81ca-45cd-b80d-bed4b9715c5a:1","Economic conditions","21","__KGBuilder__;__Entity__;RiskFactor"
"1355","bfec1fe3-81ca-45cd-b80d-bed4b9715c5a:2","Political conditions","21","__KGBuilder__;__Entity__;RiskFactor"
"1356","bfec1fe3-81ca-45cd-b80d-bed4b9715c5a:3","Change in tax laws","21","__KGBuilder__;__Entity__;RiskFactor"
"1377","22ef7550-0522-456e-aab2-830cb96f03d1:12","Significant, additional costs upon repatriation of foreign subsidiary earnings","23","__KGBuilder__;__Entity__;RiskFactor"
"1380","22ef7550-0522-456e-aab2-830cb96f03d1:15","Future cash needs and cash flows subject to substantial uncertainty","23","__KGBuilder__;__Entity__;RiskFactor"
"1381","22ef7550-0522-456e-aab2-830cb96f03d1:16","Dilution to shareholders from sale of additional equity or convertible debt securities","23","__KGBuilder__;__Entity__;RiskFactor"
"1389","71e8138e-214e-4371-b743-98ebb288049c:5","Macroeconomic factors","24","__KGBuilder__;__Entity__;RiskFactor"
"1436","635c749c-9c08-4f59-a8ae-19c2b632d3e9:1","Foreign exchange risk","32","__KGBuilder__;__Entity__;RiskFactor"
"1439","635c749c-9c08-4f59-a8ae-19c2b632d3e9:4","Equity Investment Risk","32","__KGBuilder__;__Entity__;RiskFactor"
"1443","c82601a4-d868-4d2b-b887-e143d4b6dea9:4","Challenge of meeting diverse computing requirements","0","__KGBuilder__;__Entity__;RiskFactor"
"1449","a6950d82-71b3-460a-96e2-f232c747ec3c:5","regulatory challenges","1","__KGBuilder__;__Entity__;RiskFactor"
"1468","62b87b7e-bda8-4fdd-8cd6-2285db0b8be3:12","adoption of AI","2","__KGBuilder__;__Entity__;RiskFactor"
"1500","672cd272-5586-4d27-a5ca-7bc34a2cf670:5","macroeconomic environment impact on consumer spending","5","__KGBuilder__;__Entity__;RiskFactor"
"1514","1f85f8d0-5920-48ca-87c5-5b4f470b58ca:3","market risk","4","__KGBuilder__;__Entity__;RiskFactor"
"1519","cd85ae7d-4bd1-4031-a9c3-a088f82084d9:6","complex algorithms for autonomous driving","6","__KGBuilder__;__Entity__;RiskFactor"
"1520","cd85ae7d-4bd1-4031-a9c3-a088f82084d9:7","complex problems from shift to autonomous driving","6","__KGBuilder__;__Entity__;RiskFactor"
"1530","3356f050-9b7d-4fb4-b36b-ad8cf5bc911f:2","governmental regulations","9","__KGBuilder__;__Entity__;RiskFactor"
"1534","3356f050-9b7d-4fb4-b36b-ad8cf5bc911f:6","export license requirements","9","__KGBuilder__;__Entity__;RiskFactor"
"1536","3b362eda-461b-45db-813c-59696332a1bb:1","Environmental, Social and Corporate Governance","10","__KGBuilder__;__Entity__;RiskFactor"
"1555","4df50d28-4e07-4bfd-9987-ce114174e0dc:0","Failure to meet the evolving needs of our industry and markets may adversely impact our financial results.","14","__KGBuilder__;__Entity__;RiskFactor"
"1556","4df50d28-4e07-4bfd-9987-ce114174e0dc:1","Competition in our current and target markets could cause us to lose market share and revenue.","14","__KGBuilder__;__Entity__;RiskFactor"
"1557","4df50d28-4e07-4bfd-9987-ce114174e0dc:2","Failure to estimate customer demand properly has led and could lead to mismatches between supply and demand.","14","__KGBuilder__;__Entity__;RiskFactor"
"1558","4df50d28-4e07-4bfd-9987-ce114174e0dc:3","Dependency on third-party suppliers and their technology reduces our control over product quantity and quality, manufacturing yields, development, enhancement, and product delivery schedules and could harm our business.","14","__KGBuilder__;__Entity__;RiskFactor"
"1559","4df50d28-4e07-4bfd-9987-ce114174e0dc:4","Defects in our products have caused and could cause us to incur significant expenses to remediate and can damage our business.","14","__KGBuilder__;__Entity__;RiskFactor"
"1560","4df50d28-4e07-4bfd-9987-ce114174e0dc:5","Adverse economic conditions may harm our business.","14","__KGBuilder__;__Entity__;RiskFactor"
"1561","4df50d28-4e07-4bfd-9987-ce114174e0dc:6","International operations are a significant part of our business, and economic, political, business, and other changes in the regions in which we operate may expose us to risks that could harm our business.","14","__KGBuilder__;__Entity__;RiskFactor"
"1562","4df50d28-4e07-4bfd-9987-ce114174e0dc:7","Product, system security, and data breaches and cyber-attacks could disrupt our operations and adversely affect our financial condition, stock price and reputation.","14","__KGBuilder__;__Entity__;RiskFactor"
"1563","4df50d28-4e07-4bfd-9987-ce114174e0dc:8","Business disruptions could harm our operations and financial results.","14","__KGBuilder__;__Entity__;RiskFactor"
"1564","4df50d28-4e07-4bfd-9987-ce114174e0dc:9","Climate change may have a long-term impact on our business.","14","__KGBuilder__;__Entity__;RiskFactor"
"1565","4df50d28-4e07-4bfd-9987-ce114174e0dc:10","We may not be able to realize the potential benefits of business investments or acquisitions, nor successfully integrate acquisition targets.","14","__KGBuilder__;__Entity__;RiskFactor"
"1566","4df50d28-4e07-4bfd-9987-ce114174e0dc:11","A significant amount of our revenue stems from a limited number of customers and could be adversely affected if we lose or are prevented from selling to any of these customers.","14","__KGBuilder__;__Entity__;RiskFactor"
"1567","4df50d28-4e07-4bfd-9987-ce114174e0dc:12","We may be unable to attract, retain and motivate our executives and key employees.","14","__KGBuilder__;__Entity__;RiskFactor"
"1568","4df50d28-4e07-4bfd-9987-ce114174e0dc:13","Modification or interruption of our business processes and information systems may disrupt our business, processes and internal controls.","14","__KGBuilder__;__Entity__;RiskFactor"
"1569","4df50d28-4e07-4bfd-9987-ce114174e0dc:14","The COVID-19 pandemic has affected and could continue to have a material adverse impact on our financial condition and results of operations.","14","__KGBuilder__;__Entity__;RiskFactor"
"1570","4df50d28-4e07-4bfd-9987-ce114174e0dc:15","Our operating results have in the past fluctuated and may in the future fluctuate, and if our operating results are below the expectations of securities analysts or investors, our stock price could decline.","14","__KGBuilder__;__Entity__;RiskFactor"
"1571","4df50d28-4e07-4bfd-9987-ce114174e0dc:16","We are subject to complex laws, rules and regulations, and political and other actions, which may adversely impact our business.","14","__KGBuilder__;__Entity__;RiskFactor"
"1572","4df50d28-4e07-4bfd-9987-ce114174e0dc:17","Increased scrutiny from shareholders, regulators, and others regarding our environmental, social and governance responsibilities could result in financial, reputational and operational harm.","14","__KGBuilder__;__Entity__;RiskFactor"
"1573","4df50d28-4e07-4bfd-9987-ce114174e0dc:18","Issues relating to the responsible use of our technologies, including AI, may result in reputational and financial harm and liability.","14","__KGBuilder__;__Entity__;RiskFactor"
"1574","4df50d28-4e07-4bfd-9987-ce114174e0dc:19","Adequately protecting our IP rights could be costly, and our ability to compete could be harmed if we are unsuccessful or if we are prohibited from making or selling our products.","14","__KGBuilder__;__Entity__;RiskFactor"
"1575","4df50d28-4e07-4bfd-9987-ce114174e0dc:20","We are subject to stringent and changing data privacy and security laws, rules, regulations, and other obligations.","14","__KGBuilder__;__Entity__;RiskFactor"
"1576","672cd272-5586-4d27-a5ca-7bc34a2cf670:1","competition from banks and financial institutions","5","__KGBuilder__;__Entity__;RiskFactor"
"1578","48b22ec3-ab3b-422c-9c52-719fbb09be2a:1","risks associated with litigation, investigations and regulatory proceedings","15","__KGBuilder__;__Entity__;RiskFactor"
"1579","48b22ec3-ab3b-422c-9c52-719fbb09be2a:2","indebtedness could adversely affect financial position and cash flows","15","__KGBuilder__;__Entity__;RiskFactor"
"1580","48b22ec3-ab3b-422c-9c52-719fbb09be2a:3","failure to meet the evolving needs of industry and markets","15","__KGBuilder__;__Entity__;RiskFactor"
"1581","48b22ec3-ab3b-422c-9c52-719fbb09be2a:4","failure to develop or monetize new products and technologies","15","__KGBuilder__;__Entity__;RiskFactor"
"1585","c55806e6-5f71-4ccb-ba0e-e6f930234777:7","Financial Fraud","3","__KGBuilder__;__Entity__;RiskFactor"
"1586","a3f06166-5f46-4af2-a16e-d1c4231f7a8b:1","Competition and Changing Markets","16","__KGBuilder__;__Entity__;RiskFactor"
"1587","a3f06166-5f46-4af2-a16e-d1c4231f7a8b:2","Failure to Estimate Demand","16","__KGBuilder__;__Entity__;RiskFactor"
"1592","a8d1fba4-6a91-439e-b2ea-f270ff409f45:1","limited supply or capacity in supply chain","17","__KGBuilder__;__Entity__;RiskFactor"
"1593","a8d1fba4-6a91-439e-b2ea-f270ff409f45:2","extended lead times","17","__KGBuilder__;__Entity__;RiskFactor"
"1594","a8d1fba4-6a91-439e-b2ea-f270ff409f45:3","increased product costs","17","__KGBuilder__;__Entity__;RiskFactor"
"1595","a8d1fba4-6a91-439e-b2ea-f270ff409f45:4","revenue decline","17","__KGBuilder__;__Entity__;RiskFactor"
"1596","a8d1fba4-6a91-439e-b2ea-f270ff409f45:5","decreased end demand","17","__KGBuilder__;__Entity__;RiskFactor"
"1597","a8d1fba4-6a91-439e-b2ea-f270ff409f45:6","government lockdowns or actions","17","__KGBuilder__;__Entity__;RiskFactor"
"1598","a8d1fba4-6a91-439e-b2ea-f270ff409f45:7","rapidly changing technology or customer requirements","17","__KGBuilder__;__Entity__;RiskFactor"
"1599","a8d1fba4-6a91-439e-b2ea-f270ff409f45:8","less demand for existing products","17","__KGBuilder__;__Entity__;RiskFactor"
"1600","a8d1fba4-6a91-439e-b2ea-f270ff409f45:9","new or unexpected end use cases","17","__KGBuilder__;__Entity__;RiskFactor"
"1601","a8d1fba4-6a91-439e-b2ea-f270ff409f45:10","increase in demand for competitive products","17","__KGBuilder__;__Entity__;RiskFactor"
"1602","a8d1fba4-6a91-439e-b2ea-f270ff409f45:11","changes in governmental policies","17","__KGBuilder__;__Entity__;RiskFactor"
"1603","a8d1fba4-6a91-439e-b2ea-f270ff409f45:12","misalignment of supply commitments and demand","17","__KGBuilder__;__Entity__;RiskFactor"
"1604","a8d1fba4-6a91-439e-b2ea-f270ff409f45:13","complex and negatively impacting product transitions","17","__KGBuilder__;__Entity__;RiskFactor"
"1605","a8d1fba4-6a91-439e-b2ea-f270ff409f45:14","channel partners decision impact on demand forecast","17","__KGBuilder__;__Entity__;RiskFactor"
"1609","25813320-674b-4c83-b985-8f9e02d6154b:3","Supply constraints caused by natural disasters, pandemics, or geopolitical tensions","18","__KGBuilder__;__Entity__;RiskFactor"
"1610","25813320-674b-4c83-b985-8f9e02d6154b:4","Volatility in the cryptocurrency market","18","__KGBuilder__;__Entity__;RiskFactor"
"1612","20552388-bd3c-48dd-bcfb-f48ee05b7c16:1","changes in cryptocurrencies","19","__KGBuilder__;__Entity__;RiskFactor"
"1613","20552388-bd3c-48dd-bcfb-f48ee05b7c16:2","government cryptocurrency policies and regulations","19","__KGBuilder__;__Entity__;RiskFactor"
"1614","20552388-bd3c-48dd-bcfb-f48ee05b7c16:3","new cryptocurrency standards","19","__KGBuilder__;__Entity__;RiskFactor"
"1615","20552388-bd3c-48dd-bcfb-f48ee05b7c16:4","method of verifying blockchain transactions","19","__KGBuilder__;__Entity__;RiskFactor"
"1619","20552388-bd3c-48dd-bcfb-f48ee05b7c16:8","dependency on third-party suppliers and their technology","19","__KGBuilder__;__Entity__;RiskFactor"
"1620","20552388-bd3c-48dd-bcfb-f48ee05b7c16:9","lack of guaranteed supply of wafer, component and capacity","19","__KGBuilder__;__Entity__;RiskFactor"
"1621","20552388-bd3c-48dd-bcfb-f48ee05b7c16:10","failure by foundries or contract manufacturers to procure raw materials","19","__KGBuilder__;__Entity__;RiskFactor"
"1622","20552388-bd3c-48dd-bcfb-f48ee05b7c16:11","failure by foundries to develop, obtain or implement high quality process technologies","19","__KGBuilder__;__Entity__;RiskFactor"
"1623","20552388-bd3c-48dd-bcfb-f48ee05b7c16:12","limited number and geographic concentration of global suppliers","19","__KGBuilder__;__Entity__;RiskFactor"
"1624","961d2674-ec28-4420-90cd-c1693787f7aa:0","defects in products","20","__KGBuilder__;__Entity__;RiskFactor"
"1625","961d2674-ec28-4420-90cd-c1693787f7aa:1","security vulnerabilities","20","__KGBuilder__;__Entity__;RiskFactor"
"1626","961d2674-ec28-4420-90cd-c1693787f7aa:2","production delays","20","__KGBuilder__;__Entity__;RiskFactor"
"1627","961d2674-ec28-4420-90cd-c1693787f7aa:3","manufacturing disruptions","20","__KGBuilder__;__Entity__;RiskFactor"
"1631","d3e759b6-a270-432a-8965-acc39ba446ae:2","increased costs for wafers, components, logistics, and other supply chain expenses","21","__KGBuilder__;__Entity__;RiskFactor"
"1632","d3e759b6-a270-432a-8965-acc39ba446ae:3","volatility in the financial markets","21","__KGBuilder__;__Entity__;RiskFactor"
"1633","d3e759b6-a270-432a-8965-acc39ba446ae:4","decrease in demand for products, services and technologies","21","__KGBuilder__;__Entity__;RiskFactor"
"1634","d3e759b6-a270-432a-8965-acc39ba446ae:5","inability of suppliers to deliver on their supply commitments","21","__KGBuilder__;__Entity__;RiskFactor"
"1635","d3e759b6-a270-432a-8965-acc39ba446ae:6","insolvency of key suppliers, distributors, customers or licensing parties","21","__KGBuilder__;__Entity__;RiskFactor"
"1636","d3e759b6-a270-432a-8965-acc39ba446ae:7","increased credit and collectability risks, higher borrowing costs","21","__KGBuilder__;__Entity__;RiskFactor"
"1637","d3e759b6-a270-432a-8965-acc39ba446ae:8","international operations expose to risks","21","__KGBuilder__;__Entity__;RiskFactor"
"1639","33b7721a-c2ab-44a6-a241-5fb00094041a:1","Cyber-attacks","22","__KGBuilder__;__Entity__;RiskFactor"
"1640","33b7721a-c2ab-44a6-a241-5fb00094041a:2","Product, system security, and data protection breaches","22","__KGBuilder__;__Entity__;RiskFactor"
"1641","33b7721a-c2ab-44a6-a241-5fb00094041a:3","Supply-chain attacks","22","__KGBuilder__;__Entity__;RiskFactor"
"1643","115e11c2-9739-4019-9a73-0f661a3ed68f:1","security breaches","23","__KGBuilder__;__Entity__;RiskFactor"
"1644","115e11c2-9739-4019-9a73-0f661a3ed68f:2","business disruptions","23","__KGBuilder__;__Entity__;RiskFactor"
"1646","115e11c2-9739-4019-9a73-0f661a3ed68f:4","geopolitical tensions","23","__KGBuilder__;__Entity__;RiskFactor"
"1648","66d95173-1ce2-4f93-8d2a-cc8e5aee983a:1","geopolitical tensions and conflicts","24","__KGBuilder__;__Entity__;RiskFactor"
"1650","66d95173-1ce2-4f93-8d2a-cc8e5aee983a:3","information technology system failures","24","__KGBuilder__;__Entity__;RiskFactor"
"1651","66d95173-1ce2-4f93-8d2a-cc8e5aee983a:4","military actions","24","__KGBuilder__;__Entity__;RiskFactor"
"1652","66d95173-1ce2-4f93-8d2a-cc8e5aee983a:5","economic, business, labor, environmental, public health, or political issues","24","__KGBuilder__;__Entity__;RiskFactor"
